min_delta,max_lvn_ratio,min_impulse_size,min_impulse_score,take_profit,trailing_stop,stop_buffer,breakout_threshold,max_hunting_bars,total_trades,wins,losses,breakevens,win_rate,profit_factor,sharpe_ratio,avg_win,avg_loss,total_pnl,max_drawdown,rr_ratio,expectancy
15,0.25,20.0,4,30,8,3,2.0,600,39,7,32,0,17.94871794871795,0.35,-7.49,4.93,-3.05,-63.0,1448.0,1.616393442622951,-1.6176923076923073
15,0.25,20.0,4,30,8,3,2.0,900,39,7,32,0,17.94871794871795,0.35,-7.49,4.93,-3.05,-63.0,1448.0,1.616393442622951,-1.6176923076923073
15,0.25,20.0,4,35,5,2,2.0,600,41,13,27,1,31.70731707317073,0.94,-0.35,4.08,-2.08,-3.25,507.0,1.9615384615384615,-0.07609756097560982
15,0.25,20.0,4,35,5,2,2.0,900,41,13,27,1,31.70731707317073,0.94,-0.35,4.08,-2.08,-3.25,507.0,1.9615384615384615,-0.07609756097560982
15,0.25,20.0,4,35,5,3,2.0,600,41,14,27,0,34.146341463414636,0.78,-1.63,4.16,-2.77,-16.5,647.0,1.5018050541516246,-0.40365853658536577
15,0.25,20.0,4,35,5,3,2.0,900,41,14,27,0,34.146341463414636,0.78,-1.63,4.16,-2.77,-16.5,647.0,1.5018050541516246,-0.40365853658536577
15,0.25,20.0,4,35,6,2,2.0,600,39,10,28,1,25.64102564102564,0.72,-1.96,4.12,-2.04,-16.0,568.0,2.019607843137255,-0.4082051282051282
15,0.25,20.0,4,35,6,2,2.0,900,39,10,28,1,25.64102564102564,0.72,-1.96,4.12,-2.04,-16.0,568.0,2.019607843137255,-0.4082051282051282
15,0.25,20.0,4,35,6,3,2.0,600,39,11,28,0,28.205128205128204,0.59,-3.49,4.05,-2.71,-31.25,853.0,1.4944649446494465,-0.8033333333333335
15,0.25,20.0,4,35,6,3,2.0,900,39,11,28,0,28.205128205128204,0.59,-3.49,4.05,-2.71,-31.25,853.0,1.4944649446494465,-0.8033333333333335
15,0.25,20.0,4,35,7,2,2.0,600,39,8,30,1,20.51282051282051,0.53,-4.03,4.16,-2.11,-30.0,828.0,1.9715639810426542,-0.7697435897435897
15,0.25,20.0,4,35,7,2,2.0,900,39,8,30,1,20.51282051282051,0.53,-4.03,4.16,-2.11,-30.0,828.0,1.9715639810426542,-0.7697435897435897
15,0.25,20.0,4,35,7,3,2.0,600,39,8,31,0,20.51282051282051,0.42,-6.01,4.38,-2.72,-49.25,1193.0,1.6102941176470587,-1.2635897435897439
15,0.25,20.0,4,35,7,3,2.0,900,39,8,31,0,20.51282051282051,0.42,-6.01,4.38,-2.72,-49.25,1193.0,1.6102941176470587,-1.2635897435897439
15,0.25,20.0,4,35,8,2,2.0,600,39,7,31,1,17.94871794871795,0.43,-5.52,4.25,-2.25,-40.0,1008.0,1.8888888888888888,-1.0256410256410255
15,0.25,20.0,4,35,8,2,2.0,900,39,7,31,1,17.94871794871795,0.43,-5.52,4.25,-2.25,-40.0,1008.0,1.8888888888888888,-1.0256410256410255
15,0.25,20.0,4,35,8,3,2.0,600,39,7,32,0,17.94871794871795,0.35,-7.49,4.93,-3.05,-63.0,1448.0,1.616393442622951,-1.6176923076923073
15,0.25,20.0,4,35,8,3,2.0,900,39,7,32,0,17.94871794871795,0.35,-7.49,4.93,-3.05,-63.0,1448.0,1.616393442622951,-1.6176923076923073
20,0.25,20.0,4,25,5,2,2.0,600,26,10,16,0,38.46153846153847,1.63,3.02,5.75,-2.2,22.25,382.0,2.6136363636363633,0.8576923076923078
20,0.25,20.0,4,25,5,2,2.0,900,26,10,16,0,38.46153846153847,1.63,3.02,5.75,-2.2,22.25,382.0,2.6136363636363633,0.8576923076923078
20,0.25,20.0,4,25,5,3,2.0,600,26,11,15,0,42.30769230769231,1.33,1.9,5.59,-3.08,15.25,362.0,1.8149350649350648,0.5880769230769229
20,0.25,20.0,4,25,5,3,2.0,900,26,11,15,0,42.30769230769231,1.33,1.9,5.59,-3.08,15.25,362.0,1.8149350649350648,0.5880769230769229
20,0.25,20.0,4,25,6,2,2.0,600,26,9,17,0,34.61538461538461,1.5,2.57,6.61,-2.34,19.75,402.0,2.824786324786325,0.7580769230769231
20,0.25,20.0,4,25,6,2,2.0,900,26,9,17,0,34.61538461538461,1.5,2.57,6.61,-2.34,19.75,402.0,2.824786324786325,0.7580769230769231
20,0.25,20.0,4,25,6,3,2.0,600,26,10,16,0,38.46153846153847,1.21,1.29,6.25,-3.23,10.75,402.0,1.934984520123839,0.4161538461538463
20,0.25,20.0,4,25,6,3,2.0,900,26,10,16,0,38.46153846153847,1.21,1.29,6.25,-3.23,10.75,402.0,1.934984520123839,0.4161538461538463
20,0.25,20.0,4,25,7,2,2.0,600,26,9,17,0,34.61538461538461,1.19,1.13,5.61,-2.5,8.0,422.0,2.244,0.3073076923076925
20,0.25,20.0,4,25,7,2,2.0,900,26,9,17,0,34.61538461538461,1.19,1.13,5.61,-2.5,8.0,422.0,2.244,0.3073076923076925
20,0.25,20.0,4,25,7,3,2.0,600,26,10,16,0,38.46153846153847,0.95,-0.39,5.25,-3.47,-3.0,442.0,1.5129682997118155,-0.11615384615384627
20,0.25,20.0,4,25,7,3,2.0,900,26,10,16,0,38.46153846153847,0.95,-0.39,5.25,-3.47,-3.0,442.0,1.5129682997118155,-0.11615384615384627
20,0.25,20.0,4,25,8,2,2.0,600,26,8,18,0,30.76923076923077,1.43,1.9,7.75,-2.4,18.75,442.0,3.229166666666667,0.7230769230769232
20,0.25,20.0,4,25,8,2,2.0,900,26,8,18,0,30.76923076923077,1.43,1.9,7.75,-2.4,18.75,442.0,3.229166666666667,0.7230769230769232
20,0.25,20.0,4,25,8,3,2.0,600,26,9,17,0,34.61538461538461,1.19,1.03,7.44,-3.31,10.75,402.0,2.2477341389728096,0.4111538461538462
20,0.25,20.0,4,25,8,3,2.0,900,26,9,17,0,34.61538461538461,1.19,1.03,7.44,-3.31,10.75,402.0,2.2477341389728096,0.4111538461538462
20,0.25,20.0,4,30,5,2,2.0,600,26,10,16,0,38.46153846153847,1.63,3.02,5.75,-2.2,22.25,382.0,2.6136363636363633,0.8576923076923078
20,0.25,20.0,4,30,5,2,2.0,900,26,10,16,0,38.46153846153847,1.63,3.02,5.75,-2.2,22.25,382.0,2.6136363636363633,0.8576923076923078
20,0.25,20.0,4,30,5,3,2.0,600,26,11,15,0,42.30769230769231,1.33,1.9,5.59,-3.08,15.25,362.0,1.8149350649350648,0.5880769230769229
20,0.25,20.0,4,30,5,3,2.0,900,26,11,15,0,42.30769230769231,1.33,1.9,5.59,-3.08,15.25,362.0,1.8149350649350648,0.5880769230769229
20,0.25,20.0,4,30,6,2,2.0,600,26,9,17,0,34.61538461538461,1.5,2.57,6.61,-2.34,19.75,402.0,2.824786324786325,0.7580769230769231
20,0.25,20.0,4,30,6,2,2.0,900,26,9,17,0,34.61538461538461,1.5,2.57,6.61,-2.34,19.75,402.0,2.824786324786325,0.7580769230769231
20,0.25,20.0,4,30,6,3,2.0,600,26,10,16,0,38.46153846153847,1.21,1.29,6.25,-3.23,10.75,402.0,1.934984520123839,0.4161538461538463
20,0.25,20.0,4,30,6,3,2.0,900,26,10,16,0,38.46153846153847,1.21,1.29,6.25,-3.23,10.75,402.0,1.934984520123839,0.4161538461538463
20,0.25,20.0,4,30,7,2,2.0,600,26,9,17,0,34.61538461538461,1.19,1.13,5.61,-2.5,8.0,422.0,2.244,0.3073076923076925
20,0.25,20.0,4,30,7,2,2.0,900,26,9,17,0,34.61538461538461,1.19,1.13,5.61,-2.5,8.0,422.0,2.244,0.3073076923076925
